"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
4563,Krzy¿,RatherSafe,646ccb3a-acb5-4f17-af1f-b8313878e345,PATROLLING,TRANSFER_TO_FIRING,0
4564,Krzy¿,RatherSafe,646ccb3a-acb5-4f17-af1f-b8313878e345,TRANSFER_TO_FIRING,CALCULATING_PATH,0
4565,Krzy¿,RatherSafe,f5154a28-89bd-44b0-b047-a8ea2e052943,PATROLLING,TRANSFER_TO_FIRING,0
4566,Krzy¿,RatherSafe,f5154a28-89bd-44b0-b047-a8ea2e052943,TRANSFER_TO_FIRING,CALCULATING_PATH,0
4566,Piaskówka,RatherSafe,3159f8d4-ea20-44ad-abec-2208a2442265,PATROLLING,TRANSFER_TO_FIRING,0
4567,Piaskówka,RatherSafe,3159f8d4-ea20-44ad-abec-2208a2442265,TRANSFER_TO_FIRING,CALCULATING_PATH,0
4567,Gumniska-Zab³ocie,Safe,a2f74238-9078-4b62-9e73-392c54778b54,PATROLLING,TRANSFER_TO_FIRING,0
4568,Gumniska-Zab³ocie,Safe,a2f74238-9078-4b62-9e73-392c54778b54,TRANSFER_TO_FIRING,CALCULATING_PATH,0
4568,Starówka,RatherSafe,a975a7c1-794c-46de-b854-26bb54849f06,PATROLLING,TRANSFER_TO_FIRING,0
4569,Starówka,RatherSafe,a975a7c1-794c-46de-b854-26bb54849f06,TRANSFER_TO_FIRING,CALCULATING_PATH,0
4569,Jasna,RatherSafe,04c26d02-2271-4bbf-b1f3-09dfdbffceee,INTERVENTION,FIRING,0
4570,Starówka,RatherSafe,556f11eb-1dc2-4359-88aa-a27d8180163a,CALCULATING_PATH,TRANSFER_TO_FIRING,0
4570,Piaskówka,RatherSafe,9bfb8e93-a3a5-4d0d-bd2f-7d40b6d7be35,CALCULATING_PATH,TRANSFER_TO_FIRING,0
4570,Krzy¿,RatherSafe,646ccb3a-acb5-4f17-af1f-b8313878e345,CALCULATING_PATH,TRANSFER_TO_FIRING,0
4571,Krzy¿,RatherSafe,f5154a28-89bd-44b0-b047-a8ea2e052943,CALCULATING_PATH,TRANSFER_TO_FIRING,0
4571,Piaskówka,RatherSafe,3159f8d4-ea20-44ad-abec-2208a2442265,CALCULATING_PATH,TRANSFER_TO_FIRING,0
4571,Gumniska-Zab³ocie,Safe,a2f74238-9078-4b62-9e73-392c54778b54,CALCULATING_PATH,TRANSFER_TO_FIRING,0
4571,Starówka,RatherSafe,a975a7c1-794c-46de-b854-26bb54849f06,CALCULATING_PATH,TRANSFER_TO_FIRING,0
4583,Moœcice,RatherSafe,0deb27c2-f66d-408c-9165-2e86c594ac9e,PATROLLING,CALCULATING_PATH,0
4583,Chyszów,RatherSafe,336a13e7-c542-4f74-905b-23184c27cf18,PATROLLING,CALCULATING_PATH,0
4594,Krakowska,RatherSafe,972841a3-e987-4249-96b1-f36656790b37,TRANSFER_TO_INTERVENTION,INTERVENTION,0
4594,Moœcice,RatherSafe,0deb27c2-f66d-408c-9165-2e86c594ac9e,CALCULATING_PATH,PATROLLING,0
4594,Chyszów,RatherSafe,336a13e7-c542-4f74-905b-23184c27cf18,CALCULATING_PATH,PATROLLING,0
4606,Moœcice,RatherSafe,bf045cb1-7138-478e-bf02-41ddf7c8253f,PATROLLING,TRANSFER_TO_INTERVENTION,0
4606,Moœcice,RatherSafe,bf045cb1-7138-478e-bf02-41ddf7c8253f,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
4606,Strusina,RatherSafe,52543456-1b62-47fb-832c-21213eac15cc,PATROLLING,CALCULATING_PATH,0
4607,,,c9356429-d8b3-4b14-999d-78f32a511b5c,PATROLLING,CALCULATING_PATH,0
4607,Strusina,RatherSafe,26998f1b-d30a-48cf-99d5-849f9c4a29e1,PATROLLING,CALCULATING_PATH,0
4618,Moœcice,RatherSafe,bf045cb1-7138-478e-bf02-41ddf7c8253f,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
