"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
1756,Krzy¿,NotSafe,8357582c-4d97-4849-b7c3-51a1752e951c,TRANSFER_TO_FIRING,CALCULATING_PATH,0
1758,Krzy¿,NotSafe,9926d94c-50c1-4f4e-a6ea-715beba68d9c,PATROLLING,TRANSFER_TO_FIRING,0
1758,Krzy¿,NotSafe,9926d94c-50c1-4f4e-a6ea-715beba68d9c,TRANSFER_TO_FIRING,CALCULATING_PATH,0
1798,Krzy¿,NotSafe,387ac5e5-3058-4caf-baf4-2f97c42ce070,TRANSFER_TO_INTERVENTION,TRANSFER_TO_FIRING,0
1800,Krzy¿,NotSafe,387ac5e5-3058-4caf-baf4-2f97c42ce070,TRANSFER_TO_FIRING,CALCULATING_PATH,0
1837,Krzy¿,NotSafe,dfe8a901-b87e-4bec-ba9f-6895cb0c0ef5,INTERVENTION,FIRING,0
1837,Chyszów,RatherSafe,1bba6b78-6e87-4ac2-af95-521aae1a9119,INTERVENTION,PATROLLING,0
1837,Piaskówka,RatherSafe,01e81a9f-1fbb-4673-ae7e-7e8033c1f532,INTERVENTION,PATROLLING,0
1838,Krzy¿,NotSafe,387ac5e5-3058-4caf-baf4-2f97c42ce070,CALCULATING_PATH,TRANSFER_TO_FIRING,0
1838,Piaskówka,RatherSafe,6ee5c357-9588-4493-89a4-337068bbaee8,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1838,Krzy¿,NotSafe,8357582c-4d97-4849-b7c3-51a1752e951c,CALCULATING_PATH,TRANSFER_TO_FIRING,0
1839,Moœcice,RatherSafe,9f6927b1-a150-46a9-b92c-9e683a4b6c44,CALCULATING_PATH,PATROLLING,0
1839,Klikowa,Safe,ccd3cead-9852-460a-827e-5340fcbbe587,PATROLLING,CALCULATING_PATH,0
1839,Krzy¿,NotSafe,9926d94c-50c1-4f4e-a6ea-715beba68d9c,CALCULATING_PATH,TRANSFER_TO_FIRING,0
1851,,,e0e983f8-092c-4258-bc77-d5532af30d9c,PATROLLING,TRANSFER_TO_FIRING,0
1852,,,e0e983f8-092c-4258-bc77-d5532af30d9c,TRANSFER_TO_FIRING,CALCULATING_PATH,0
1852,Jasna,RatherSafe,3919edbe-d3d8-489d-b39f-0ebe1dd25221,PATROLLING,TRANSFER_TO_INTERVENTION,0
1852,Jasna,RatherSafe,3919edbe-d3d8-489d-b39f-0ebe1dd25221,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1853,Strusina,RatherSafe,3bc25330-4842-4707-accf-f83f7c584371,PATROLLING,TRANSFER_TO_INTERVENTION,0
1854,Strusina,RatherSafe,3bc25330-4842-4707-accf-f83f7c584371,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1854,Piaskówka,RatherSafe,01e81a9f-1fbb-4673-ae7e-7e8033c1f532,CALCULATING_PATH,PATROLLING,0
1854,Klikowa,Safe,16d1d618-260d-4dea-bef2-4788fae28f41,PATROLLING,CALCULATING_PATH,0
1854,Krzy¿,NotSafe,387ac5e5-3058-4caf-baf4-2f97c42ce070,TRANSFER_TO_FIRING,FIRING,0
1854,Piaskówka,RatherSafe,6ee5c357-9588-4493-89a4-337068bbaee8,TRANSFER_TO_INTERVENTION,INTERVENTION,0
1855,Piaskówka,RatherSafe,41488dc4-32dd-442b-92a6-ccc4613c85dc,PATROLLING,CALCULATING_PATH,0
1855,Chyszów,RatherSafe,f2b7d762-72a4-444a-aeaa-e18bde2ea5c1,PATROLLING,CALCULATING_PATH,0
1856,Gumniska-Zab³ocie,RatherSafe,354535a8-fe1d-40d3-8730-a8ed1404386c,PATROLLING,CALCULATING_PATH,0
1867,Koszyce,RatherSafe,fc042ca5-9bf0-4b42-992c-c0ae59111870,PATROLLING,CALCULATING_PATH,0
1867,Strusina,RatherSafe,f6d2bb45-3dc0-42f3-a752-f80ca2b75f4e,PATROLLING,CALCULATING_PATH,0
1867,Krzy¿,NotSafe,8357582c-4d97-4849-b7c3-51a1752e951c,TRANSFER_TO_FIRING,FIRING,0
1867,Piaskówka,RatherSafe,5920686d-8cc5-4da4-9672-060491949f0d,PATROLLING,CALCULATING_PATH,0
1867,Krzy¿,NotSafe,9926d94c-50c1-4f4e-a6ea-715beba68d9c,TRANSFER_TO_FIRING,FIRING,0
1878,Strusina,RatherSafe,3bc25330-4842-4707-accf-f83f7c584371,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1879,Chyszów,RatherSafe,1bba6b78-6e87-4ac2-af95-521aae1a9119,CALCULATING_PATH,PATROLLING,0
1879,Klikowa,Safe,16d1d618-260d-4dea-bef2-4788fae28f41,CALCULATING_PATH,PATROLLING,0
1879,,,e0e983f8-092c-4258-bc77-d5532af30d9c,CALCULATING_PATH,TRANSFER_TO_FIRING,0
1879,Jasna,RatherSafe,3919edbe-d3d8-489d-b39f-0ebe1dd25221,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1879,Piaskówka,RatherSafe,41488dc4-32dd-442b-92a6-ccc4613c85dc,CALCULATING_PATH,PATROLLING,0
1879,Chyszów,RatherSafe,f2b7d762-72a4-444a-aeaa-e18bde2ea5c1,CALCULATING_PATH,PATROLLING,0
1879,Gumniska-Zab³ocie,RatherSafe,354535a8-fe1d-40d3-8730-a8ed1404386c,CALCULATING_PATH,PATROLLING,0
