"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
15261,Spandau,NotSafe,71106ffe-58d4-4d3e-8518-821ec63ac3fe,PATROLLING,TRANSFER_TO_INTERVENTION,0
15262,Spandau,NotSafe,71106ffe-58d4-4d3e-8518-821ec63ac3fe,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
15263,Steglitz-Zehlendorf,RatherSafe,2fc54077-ac64-4f7c-8f74-fd39453ab7fe,PATROLLING,TRANSFER_TO_INTERVENTION,0
15264,Steglitz-Zehlendorf,RatherSafe,2fc54077-ac64-4f7c-8f74-fd39453ab7fe,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
15290,Reinickendorf,RatherSafe,cbf24349-bc54-484c-b729-36d9d6725c7c,CALCULATING_PATH,PATROLLING,0
15290,Neukölln,NotSafe,292ad6af-2eeb-4ee0-8e30-ec403c74c785,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
15320,Spandau,NotSafe,640d6088-89f1-4984-8111-bad4db87dd2a,PATROLLING,CALCULATING_PATH,0
15320,Friedrichshain-Kreuzberg,RatherSafe,6835961a-1df0-4020-9234-ae4014fde6f8,CALCULATING_PATH,PATROLLING,0
15324,Marzahn-Hellersdorf,Safe,e63a0775-ddf3-4eb1-b38c-874d34047388,PATROLLING,CALCULATING_PATH,0
15350,Spandau,NotSafe,71106ffe-58d4-4d3e-8518-821ec63ac3fe,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
15351,Steglitz-Zehlendorf,RatherSafe,2fc54077-ac64-4f7c-8f74-fd39453ab7fe,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
15401,Steglitz-Zehlendorf,RatherSafe,0b1cb2dc-c714-4e8c-b3ff-cd103abdd837,CALCULATING_PATH,PATROLLING,0
15401,Steglitz-Zehlendorf,RatherSafe,2fc54077-ac64-4f7c-8f74-fd39453ab7fe,TRANSFER_TO_INTERVENTION,INTERVENTION,0
15453,Spandau,NotSafe,640d6088-89f1-4984-8111-bad4db87dd2a,CALCULATING_PATH,PATROLLING,0
15456,Tempelhof-Schöneberg,NotSafe,a938cf23-ae1f-4742-8f5f-e90068c63597,PATROLLING,CALCULATING_PATH,0
15482,Marzahn-Hellersdorf,Safe,e63a0775-ddf3-4eb1-b38c-874d34047388,CALCULATING_PATH,PATROLLING,0
15485,Tempelhof-Schöneberg,NotSafe,65c54797-26e6-4148-916c-dae3d72a3b6c,PATROLLING,CALCULATING_PATH,0
15512,Neukölln,NotSafe,688b81f2-bab9-44e1-a41e-d3e6327773d6,PATROLLING,TRANSFER_TO_INTERVENTION,0
15512,Neukölln,NotSafe,688b81f2-bab9-44e1-a41e-d3e6327773d6,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
15516,Charlottenburg-Wilmersdorf,NotSafe,438b7ecb-8880-4e3a-bc99-c3294e1ab20a,PATROLLING,CALCULATING_PATH,0
15542,Neukölln,NotSafe,292ad6af-2eeb-4ee0-8e30-ec403c74c785,TRANSFER_TO_INTERVENTION,INTERVENTION,0
15568,Friedrichshain-Kreuzberg,RatherSafe,7aac305c-d99c-4af8-9025-690711cd5bcb,PATROLLING,TRANSFER_TO_INTERVENTION,0
15569,Friedrichshain-Kreuzberg,RatherSafe,7aac305c-d99c-4af8-9025-690711cd5bcb,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
15572,Lichtenberg,Safe,81c54f4e-22a1-4931-bb56-8e7bdb4c0b62,PATROLLING,CALCULATING_PATH,0
15572,Tempelhof-Schöneberg,NotSafe,65c54797-26e6-4148-916c-dae3d72a3b6c,CALCULATING_PATH,PATROLLING,0
15573,Tempelhof-Schöneberg,NotSafe,a938cf23-ae1f-4742-8f5f-e90068c63597,CALCULATING_PATH,PATROLLING,0
15599,Neukölln,NotSafe,688b81f2-bab9-44e1-a41e-d3e6327773d6,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
15602,Lichtenberg,Safe,3ed4180f-b0db-4d5b-ae9d-16c6eda23a26,PATROLLING,CALCULATING_PATH,0
15629,Neukölln,NotSafe,54da2f8c-bd5e-4ae5-a4b3-15c74249080a,PATROLLING,TRANSFER_TO_INTERVENTION,0
15630,Neukölln,NotSafe,54da2f8c-bd5e-4ae5-a4b3-15c74249080a,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
15630,Charlottenburg-Wilmersdorf,NotSafe,438b7ecb-8880-4e3a-bc99-c3294e1ab20a,CALCULATING_PATH,PATROLLING,0
15660,Reinickendorf,RatherSafe,cbf24349-bc54-484c-b729-36d9d6725c7c,PATROLLING,CALCULATING_PATH,0
15663,Treptow-Köpenick,RatherSafe,288299c6-8cbf-4291-a149-965bccaa05a2,PATROLLING,CALCULATING_PATH,0
15663,Friedrichshain-Kreuzberg,RatherSafe,7aac305c-d99c-4af8-9025-690711cd5bcb,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
15689,Lichtenberg,Safe,81c54f4e-22a1-4931-bb56-8e7bdb4c0b62,CALCULATING_PATH,PATROLLING,0
15718,Marzahn-Hellersdorf,Safe,44cc3a00-12cd-4e78-a24d-db08d7e35261,PATROLLING,CALCULATING_PATH,0
15718,Neukölln,NotSafe,54da2f8c-bd5e-4ae5-a4b3-15c74249080a,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
15719,Lichtenberg,Safe,3ed4180f-b0db-4d5b-ae9d-16c6eda23a26,CALCULATING_PATH,PATROLLING,0
15719,Friedrichshain-Kreuzberg,RatherSafe,7aac305c-d99c-4af8-9025-690711cd5bcb,TRANSFER_TO_INTERVENTION,INTERVENTION,0
15745,Reinickendorf,RatherSafe,cbf24349-bc54-484c-b729-36d9d6725c7c,CALCULATING_PATH,PATROLLING,0
15771,Spandau,NotSafe,640d6088-89f1-4984-8111-bad4db87dd2a,PATROLLING,TRANSFER_TO_INTERVENTION,0
15772,Spandau,NotSafe,640d6088-89f1-4984-8111-bad4db87dd2a,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
15799,Treptow-Köpenick,RatherSafe,288299c6-8cbf-4291-a149-965bccaa05a2,CALCULATING_PATH,PATROLLING,0
15825,Treptow-Köpenick,RatherSafe,688b81f2-bab9-44e1-a41e-d3e6327773d6,TRANSFER_TO_INTERVENTION,INTERVENTION,0
15825,Marzahn-Hellersdorf,Safe,44cc3a00-12cd-4e78-a24d-db08d7e35261,CALCULATING_PATH,PATROLLING,0
15851,Reinickendorf,RatherSafe,5283ffb4-9dab-488e-8949-b5ec0c3cbc50,PATROLLING,TRANSFER_TO_INTERVENTION,0
15851,Reinickendorf,RatherSafe,5283ffb4-9dab-488e-8949-b5ec0c3cbc50,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
15852,Spandau,NotSafe,640d6088-89f1-4984-8111-bad4db87dd2a,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
15904,Reinickendorf,RatherSafe,83d219fe-51fe-4751-8e70-18cd4a0730ed,INTERVENTION,PATROLLING,0
15932,Reinickendorf,RatherSafe,5283ffb4-9dab-488e-8949-b5ec0c3cbc50,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
15958,Friedrichshain-Kreuzberg,RatherSafe,54da2f8c-bd5e-4ae5-a4b3-15c74249080a,TRANSFER_TO_INTERVENTION,INTERVENTION,0
15987,Lichtenberg,Safe,7c3684b7-073c-41f0-87ba-691fa2e10b92,PATROLLING,CALCULATING_PATH,0
16040,Mitte,Safe,438b7ecb-8880-4e3a-bc99-c3294e1ab20a,PATROLLING,TRANSFER_TO_FIRING,0
16041,Mitte,Safe,438b7ecb-8880-4e3a-bc99-c3294e1ab20a,TRANSFER_TO_FIRING,CALCULATING_PATH,0
