"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
15829,Czy¿yny,RatherSafe,458c4ad0-e6ad-4fdc-8fed-3c907012bdb1,CALCULATING_PATH,PATROLLING,0
15855,£agiewniki-Borek Fa³êcki,RatherSafe,c520aa46-7fbb-458d-bfc4-99bc5784ca26,PATROLLING,CALCULATING_PATH,0
15881,Pr¹dnik Bia³y,RatherSafe,22378064-7b8d-4d53-97ef-9870f9faa260,TRANSFER_TO_INTERVENTION,INTERVENTION,0
15907,£agiewniki-Borek Fa³êcki,RatherSafe,c520aa46-7fbb-458d-bfc4-99bc5784ca26,CALCULATING_PATH,PATROLLING,0
15934,Podgórze,RatherSafe,704f4249-9bd9-4951-b5f9-9b1cfdb75c00,PATROLLING,CALCULATING_PATH,0
15985,Wzgórza Krzes³awickie,RatherSafe,df8a8fa3-dd81-4605-9304-d1ab3e505e9a,PATROLLING,TRANSFER_TO_INTERVENTION,0
15985,Wzgórza Krzes³awickie,RatherSafe,df8a8fa3-dd81-4605-9304-d1ab3e505e9a,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
15986,Podgórze,RatherSafe,704f4249-9bd9-4951-b5f9-9b1cfdb75c00,CALCULATING_PATH,PATROLLING,0
16011,Krowodrza,Safe,b644090a-f1ff-47ab-9f30-f3e37e242489,PATROLLING,TRANSFER_TO_INTERVENTION,0
16012,Krowodrza,Safe,b644090a-f1ff-47ab-9f30-f3e37e242489,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
16013,Wzgórza Krzes³awickie,RatherSafe,df8a8fa3-dd81-4605-9304-d1ab3e505e9a,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
16038,Nowa Huta,RatherSafe,5c83093a-9f3e-42a5-9318-f4c59fa1c2ea,INTERVENTION,PATROLLING,0
16040,Krowodrza,Safe,b644090a-f1ff-47ab-9f30-f3e37e242489,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
16091,Czy¿yny,RatherSafe,fe82204f-4184-46a8-8d1b-1694e47d0e30,INTERVENTION,PATROLLING,0
16091,Nowa Huta,RatherSafe,5c83093a-9f3e-42a5-9318-f4c59fa1c2ea,CALCULATING_PATH,PATROLLING,0
16117,Czy¿yny,RatherSafe,fe82204f-4184-46a8-8d1b-1694e47d0e30,CALCULATING_PATH,PATROLLING,0
16168,Podgórze Duchackie,Safe,60222e0f-f349-413f-a3f2-dd427389c35f,PATROLLING,CALCULATING_PATH,0
16169,Swoszowice,RatherSafe,56906fe3-a172-4b0a-bc01-1737cb31e8b3,PATROLLING,CALCULATING_PATH,0
16195,Swoszowice,RatherSafe,56906fe3-a172-4b0a-bc01-1737cb31e8b3,CALCULATING_PATH,PATROLLING,0
16220,Stare Miasto,RatherSafe,ad0d393e-d33f-429c-bac3-35d07d744803,INTERVENTION,PATROLLING,0
16222,Podgórze Duchackie,Safe,60222e0f-f349-413f-a3f2-dd427389c35f,CALCULATING_PATH,PATROLLING,0
16272,Stare Miasto,RatherSafe,ad0d393e-d33f-429c-bac3-35d07d744803,CALCULATING_PATH,PATROLLING,0
16349,£agiewniki-Borek Fa³êcki,RatherSafe,13426551-d57b-4975-9375-80a207278880,INTERVENTION,PATROLLING,0
16376,Grzegórzki,NotSafe,fe82204f-4184-46a8-8d1b-1694e47d0e30,PATROLLING,TRANSFER_TO_INTERVENTION,0
16377,Grzegórzki,NotSafe,fe82204f-4184-46a8-8d1b-1694e47d0e30,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
16377,£agiewniki-Borek Fa³êcki,RatherSafe,13426551-d57b-4975-9375-80a207278880,CALCULATING_PATH,PATROLLING,0
16403,Grzegórzki,NotSafe,fe82204f-4184-46a8-8d1b-1694e47d0e30,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
16480,Bie¿anów-Prokocim,RatherSafe,fa6481d7-eb65-4f3f-b51b-fc88fade872d,INTERVENTION,PATROLLING,0
16506,Zwierzyniec,NotSafe,b644090a-f1ff-47ab-9f30-f3e37e242489,TRANSFER_TO_INTERVENTION,INTERVENTION,0
16507,Dêbniki,NotSafe,1fcbfd9a-2ec2-4f99-b8aa-0612184f0976,PATROLLING,CALCULATING_PATH,0
16517,£agiewniki-Borek Fa³êcki,RatherSafe,de6ef357-6419-4a69-9054-3e1d2ba1dd19,FIRING,PATROLLING,0
16518,£agiewniki-Borek Fa³êcki,RatherSafe,7512b24b-3cf4-42e0-91ab-d5cd2d2ed04a,FIRING,PATROLLING,0
16519,£agiewniki-Borek Fa³êcki,RatherSafe,97bf44ee-c0a0-4258-8a37-fec05e164285,FIRING,PATROLLING,0
16534,£agiewniki-Borek Fa³êcki,RatherSafe,7512b24b-3cf4-42e0-91ab-d5cd2d2ed04a,PATROLLING,CALCULATING_PATH,0
16534,Bie¿anów-Prokocim,RatherSafe,fa6481d7-eb65-4f3f-b51b-fc88fade872d,CALCULATING_PATH,PATROLLING,0
16535,£agiewniki-Borek Fa³êcki,RatherSafe,de6ef357-6419-4a69-9054-3e1d2ba1dd19,PATROLLING,CALCULATING_PATH,0
16536,£agiewniki-Borek Fa³êcki,RatherSafe,97bf44ee-c0a0-4258-8a37-fec05e164285,PATROLLING,CALCULATING_PATH,0
